date,order,unit,qty
1514023682000,ask,18441000,0.00271122
1514023680000,ask,18441000,0.0118
1514023680000,bid,18449000,0.0071
1514023679000,ask,18441000,0.0064
1514023690000,bid,18449000,0.01517063
1514023687000,bid,18456000,0.08860027
1514023687000,bid,18455000,0.0116
1514023687000,bid,18450000,0.04219973
1514023686000,bid,18450000,0.0027
1514023686000,bid,18450000,0.0022
1514023684000,ask,18441000,0.8952
1514023684000,bid,18449000,0.0189
1514023683000,bid,18449000,0.0051
1514023682000,bid,18449000,0.00081305
1514023682000,ask,18441000,0.00271122
1514023680000,ask,18441000,0.0118
1514023680000,bid,18449000,0.0071
1514023679000,ask,18441000,0.0064
1514023696000,bid,18448000,0.00038221
1514023690000,bid,18449000,0.01517063
1514023687000,bid,18456000,0.08860027
1514023687000,bid,18455000,0.0116
1514023687000,bid,18450000,0.04219973
1514023686000,bid,18450000,0.0027
1514023686000,bid,18450000,0.0022
1514023684000,ask,18441000,0.8952
1514023684000,bid,18449000,0.0189
1514023683000,bid,18449000,0.0051
1514023682000,bid,18449000,0.00081305
1514023682000,ask,18441000,0.00271122
1514023680000,ask,18441000,0.0118
1514023680000,bid,18449000,0.0071
1514023696000,bid,18448000,0.00038221
1514023690000,bid,18449000,0.01517063
1514023687000,bid,18456000,0.08860027
1514023687000,bid,18455000,0.0116
1514023687000,bid,18450000,0.04219973
1514023686000,bid,18450000,0.0027
1514023686000,bid,18450000,0.0022
1514023684000,ask,18441000,0.8952
1514023684000,bid,18449000,0.0189
1514023683000,bid,18449000,0.0051
1514023682000,bid,18449000,0.00081305
1514023682000,ask,18441000,0.00271122
1514023680000,ask,18441000,0.0118
1514023680000,bid,18449000,0.0071
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023697000,bid,18448000,1.09961779
1514023696000,bid,18448000,0.00038221
1514023690000,bid,18449000,0.01517063
1514023687000,bid,18456000,0.08860027
1514023687000,bid,18455000,0.0116
1514023687000,bid,18450000,0.04219973
1514023686000,bid,18450000,0.0027
1514023686000,bid,18450000,0.0022
1514023684000,ask,18441000,0.8952
1514023684000,bid,18449000,0.0189
1514023683000,bid,18449000,0.0051
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023697000,bid,18448000,1.09961779
1514023696000,bid,18448000,0.00038221
1514023690000,bid,18449000,0.01517063
1514023687000,bid,18456000,0.08860027
1514023687000,bid,18455000,0.0116
1514023687000,bid,18450000,0.04219973
1514023686000,bid,18450000,0.0027
1514023686000,bid,18450000,0.0022
1514023684000,ask,18441000,0.8952
1514023684000,bid,18449000,0.0189
1514023683000,bid,18449000,0.0051
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023697000,bid,18448000,1.09961779
1514023696000,bid,18448000,0.00038221
1514023690000,bid,18449000,0.01517063
1514023687000,bid,18456000,0.08860027
1514023687000,bid,18455000,0.0116
1514023687000,bid,18450000,0.04219973
1514023686000,bid,18450000,0.0027
1514023686000,bid,18450000,0.0022
1514023684000,ask,18441000,0.8952
1514023684000,bid,18449000,0.0189
1514023683000,bid,18449000,0.0051
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023697000,bid,18448000,1.09961779
1514023696000,bid,18448000,0.00038221
1514023690000,bid,18449000,0.01517063
1514023687000,bid,18456000,0.08860027
1514023687000,bid,18455000,0.0116
1514023687000,bid,18450000,0.04219973
1514023686000,bid,18450000,0.0027
1514023686000,bid,18450000,0.0022
1514023684000,ask,18441000,0.8952
1514023684000,bid,18449000,0.0189
1514023683000,bid,18449000,0.0051
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023697000,bid,18448000,1.09961779
1514023696000,bid,18448000,0.00038221
1514023690000,bid,18449000,0.01517063
1514023687000,bid,18456000,0.08860027
1514023687000,bid,18455000,0.0116
1514023687000,bid,18450000,0.04219973
1514023686000,bid,18450000,0.0027
1514023686000,bid,18450000,0.0022
1514023684000,ask,18441000,0.8952
1514023684000,bid,18449000,0.0189
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023697000,bid,18448000,1.09961779
1514023696000,bid,18448000,0.00038221
1514023690000,bid,18449000,0.01517063
1514023687000,bid,18456000,0.08860027
1514023687000,bid,18455000,0.0116
1514023687000,bid,18450000,0.04219973
1514023686000,bid,18450000,0.0027
1514023686000,bid,18450000,0.0022
1514023684000,ask,18441000,0.8952
1514023684000,bid,18449000,0.0189
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023697000,bid,18448000,1.09961779
1514023696000,bid,18448000,0.00038221
1514023690000,bid,18449000,0.01517063
1514023687000,bid,18456000,0.08860027
1514023687000,bid,18455000,0.0116
1514023687000,bid,18450000,0.04219973
1514023686000,bid,18450000,0.0027
1514023686000,bid,18450000,0.0022
1514023684000,ask,18441000,0.8952
1514023684000,bid,18449000,0.0189
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023697000,bid,18448000,1.09961779
1514023696000,bid,18448000,0.00038221
1514023690000,bid,18449000,0.01517063
1514023687000,bid,18456000,0.08860027
1514023687000,bid,18455000,0.0116
1514023687000,bid,18450000,0.04219973
1514023686000,bid,18450000,0.0027
1514023686000,bid,18450000,0.0022
1514023684000,ask,18441000,0.8952
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023697000,bid,18448000,1.09961779
1514023696000,bid,18448000,0.00038221
1514023690000,bid,18449000,0.01517063
1514023687000,bid,18456000,0.08860027
1514023687000,bid,18455000,0.0116
1514023687000,bid,18450000,0.04219973
1514023686000,bid,18450000,0.0027
1514023686000,bid,18450000,0.0022
1514023684000,ask,18441000,0.8952
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023697000,bid,18448000,1.09961779
1514023696000,bid,18448000,0.00038221
1514023690000,bid,18449000,0.01517063
1514023687000,bid,18456000,0.08860027
1514023687000,bid,18455000,0.0116
1514023687000,bid,18450000,0.04219973
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023697000,bid,18448000,1.09961779
1514023696000,bid,18448000,0.00038221
1514023690000,bid,18449000,0.01517063
1514023687000,bid,18456000,0.08860027
1514023687000,bid,18455000,0.0116
1514023687000,bid,18450000,0.04219973
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023697000,bid,18448000,1.09961779
1514023696000,bid,18448000,0.00038221
1514023690000,bid,18449000,0.01517063
1514023687000,bid,18456000,0.08860027
1514023687000,bid,18455000,0.0116
1514023687000,bid,18450000,0.04219973
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023697000,bid,18448000,1.09961779
1514023696000,bid,18448000,0.00038221
1514023690000,bid,18449000,0.01517063
1514023687000,bid,18456000,0.08860027
1514023687000,bid,18455000,0.0116
1514023687000,bid,18450000,0.04219973
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023697000,bid,18448000,1.09961779
1514023696000,bid,18448000,0.00038221
1514023690000,bid,18449000,0.01517063
1514023687000,bid,18456000,0.08860027
1514023687000,bid,18455000,0.0116
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023697000,bid,18448000,1.09961779
1514023696000,bid,18448000,0.00038221
1514023690000,bid,18449000,0.01517063
1514023687000,bid,18456000,0.08860027
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023697000,bid,18448000,1.09961779
1514023696000,bid,18448000,0.00038221
1514023690000,bid,18449000,0.01517063
1514023687000,bid,18456000,0.08860027
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023697000,bid,18448000,1.09961779
1514023696000,bid,18448000,0.00038221
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023697000,bid,18449000,0.69042937
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023697000,bid,18455000,0.00054186
1514023697000,bid,18455000,3.62918015
1514023729000,bid,18498000,0.00593794
1514023729000,bid,18491000,0.0211
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023701000,ask,18441000,1.0
1514023729000,bid,18498000,0.00593794
1514023729000,ask,18470000,0.0174
1514023729000,bid,18491000,0.0211
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023729000,bid,18498000,0.00593794
1514023729000,ask,18470000,0.0174
1514023729000,bid,18491000,0.0211
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023729000,bid,18498000,0.00593794
1514023729000,ask,18470000,0.0174
1514023729000,bid,18491000,0.0211
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023729000,bid,18498000,0.00593794
1514023729000,ask,18470000,0.0174
1514023729000,bid,18491000,0.0211
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023729000,bid,18498000,0.00593794
1514023729000,ask,18470000,0.0174
1514023729000,bid,18491000,0.0211
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023729000,bid,18498000,0.00593794
1514023729000,ask,18470000,0.0174
1514023729000,bid,18491000,0.0211
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023729000,bid,18498000,0.00593794
1514023729000,ask,18470000,0.0174
1514023729000,bid,18491000,0.0211
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023729000,bid,18498000,0.00593794
1514023729000,ask,18470000,0.0174
1514023729000,bid,18491000,0.0211
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023705000,ask,18442000,0.03
1514023737000,bid,18497000,0.26442234
1514023729000,bid,18498000,0.00593794
1514023729000,ask,18470000,0.0174
1514023729000,bid,18491000,0.0211
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023706000,bid,18457000,0.0053
1514023705000,ask,18449000,0.0046
1514023739000,bid,18498000,0.06682234
1514023739000,bid,18497000,0.63557766
1514023737000,bid,18497000,0.26442234
1514023729000,bid,18498000,0.00593794
1514023729000,ask,18470000,0.0174
1514023729000,bid,18491000,0.0211
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023739000,bid,18498000,0.06682234
1514023739000,bid,18497000,0.63557766
1514023737000,bid,18497000,0.26442234
1514023729000,bid,18498000,0.00593794
1514023729000,ask,18470000,0.0174
1514023729000,bid,18491000,0.0211
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023739000,bid,18498000,0.06682234
1514023739000,bid,18497000,0.63557766
1514023737000,bid,18497000,0.26442234
1514023729000,bid,18498000,0.00593794
1514023729000,ask,18470000,0.0174
1514023729000,bid,18491000,0.0211
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023713000,ask,18449000,0.0027
1514023713000,ask,18449000,0.0387
1514023711000,ask,18467000,1.8391
1514023710000,ask,18467000,0.1546
1514023706000,bid,18467000,0.001
1514023742000,bid,18501000,0.5
1514023742000,bid,18500000,0.0114
1514023742000,bid,18500000,0.1
1514023742000,bid,18498000,0.0099
1514023742000,bid,18498000,0.12723972
1514023739000,bid,18498000,0.06682234
1514023739000,bid,18497000,0.63557766
1514023737000,bid,18497000,0.26442234
1514023729000,bid,18498000,0.00593794
1514023729000,ask,18470000,0.0174
1514023729000,bid,18491000,0.0211
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023742000,bid,18501000,0.5
1514023742000,bid,18500000,0.0114
1514023742000,bid,18500000,0.1
1514023742000,bid,18498000,0.0099
1514023742000,bid,18498000,0.12723972
1514023739000,bid,18498000,0.06682234
1514023739000,bid,18497000,0.63557766
1514023737000,bid,18497000,0.26442234
1514023729000,bid,18498000,0.00593794
1514023729000,ask,18470000,0.0174
1514023729000,bid,18491000,0.0211
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023742000,bid,18501000,0.5
1514023742000,bid,18500000,0.0114
1514023742000,bid,18500000,0.1
1514023742000,bid,18498000,0.0099
1514023742000,bid,18498000,0.12723972
1514023739000,bid,18498000,0.06682234
1514023739000,bid,18497000,0.63557766
1514023737000,bid,18497000,0.26442234
1514023729000,bid,18498000,0.00593794
1514023729000,ask,18470000,0.0174
1514023729000,bid,18491000,0.0211
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023742000,bid,18501000,0.5
1514023742000,bid,18500000,0.0114
1514023742000,bid,18500000,0.1
1514023742000,bid,18498000,0.0099
1514023742000,bid,18498000,0.12723972
1514023739000,bid,18498000,0.06682234
1514023739000,bid,18497000,0.63557766
1514023737000,bid,18497000,0.26442234
1514023729000,bid,18498000,0.00593794
1514023729000,ask,18470000,0.0174
1514023729000,bid,18491000,0.0211
1514023720000,ask,18469000,0.0399
1514023714000,bid,18467000,0.1609
1514023714000,bid,18449000,0.0747
1514023746000,ask,18501000,0.0002
1514023746000,ask,18501000,0.012
1514023746000,bid,18502000,0.0669
1514023742000,bid,18501000,0.5
1514023742000,bid,18500000,0.0114
1514023742000,bid,18500000,0.1
1514023742000,bid,18498000,0.0099
1514023742000,bid,18498000,0.12723972
1514023739000,bid,18498000,0.06682234
1514023739000,bid,18497000,0.63557766
1514023737000,bid,18497000,0.26442234
1514023729000,bid,18498000,0.00593794
1514023729000,ask,18470000,0.0174
1514023729000,bid,18491000,0.0211
1514023747000,bid,18502000,0.8869
1514023747000,bid,18502000,0.0018
1514023747000,bid,18502000,0.0113
1514023746000,ask,18501000,0.0002
1514023746000,ask,18501000,0.012
1514023746000,bid,18502000,0.0669
1514023742000,bid,18501000,0.5
1514023742000,bid,18500000,0.0114
1514023742000,bid,18500000,0.1
1514023742000,bid,18498000,0.0099
1514023742000,bid,18498000,0.12723972
1514023739000,bid,18498000,0.06682234
1514023739000,bid,18497000,0.63557766
1514023737000,bid,18497000,0.26442234
1514023748000,bid,18502000,0.0915
1514023748000,bid,18502000,0.00049951
1514023747000,bid,18502000,0.8869
1514023747000,bid,18502000,0.0018
1514023747000,bid,18502000,0.0113
1514023746000,ask,18501000,0.0002
1514023746000,ask,18501000,0.012
1514023746000,bid,18502000,0.0669
1514023742000,bid,18501000,0.5
1514023742000,bid,18500000,0.0114
1514023742000,bid,18500000,0.1
1514023742000,bid,18498000,0.0099
1514023742000,bid,18498000,0.12723972
1514023739000,bid,18498000,0.06682234
1514023748000,bid,18502000,0.0915
1514023748000,bid,18502000,0.00049951
1514023747000,bid,18502000,0.8869
1514023747000,bid,18502000,0.0018
1514023747000,bid,18502000,0.0113
1514023746000,ask,18501000,0.0002
1514023746000,ask,18501000,0.012
1514023746000,bid,18502000,0.0669
1514023742000,bid,18501000,0.5
1514023742000,bid,18500000,0.0114
